dataset_id,relative_path,file_name,size_bytes,sha256,role,stage,frozen_status,notes
MANIFEST-0150,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_input_freeze_manifest.json,stage06c_input_freeze_manifest.json,4053,9828d2ffdc4020faa36d289a7b90e59635968e3981ef6dca8040b3fb77dcfdc3,EXISTING_PROVENANCE_SOURCE,Stage06,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0151,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_final_manifest.json,stage06c_final_manifest.json,4373,b3e6bad8e7cd9e11ef95ff502e18bd458b0bbf7488a479a09936e792db4474d4,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0152,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_checkpoint_manifest.json,stage06c_checkpoint_manifest.json,151882,e806070f05c31ffb9f0f5a865a1937812581f11c588815e4118899f8221b0d52,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0153,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_execution_manifest.json,stage06c_execution_manifest.json,67347,760d37fa409002a90419378b2c016f415e0a98a70d7fc2bb66a56e5ec64eeaf1,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0154,stage_06_Optimizer_Update_Dynamics_Training/03_formal_training/stage06c/manifests/stage06c_selected_checkpoint_manifest.json,stage06c_selected_checkpoint_manifest.json,3934,dc0653834ed04ae1fe7ba00294b4f5b2b095e09ebd92beba0cae894b8bb29984,EXISTING_PROVENANCE_SOURCE,Stage06,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0155,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_input_freeze_manifest.json,stage05b_input_freeze_manifest.json,5680,8f52cde0569ec6c697c60ffe7f182b064e61a97648f970ea6f725a9d203a3b46,EXISTING_PROVENANCE_SOURCE,Stage05,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0156,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_local_descent_manifest.json,stage05cq_local_descent_manifest.json,3004,051440feed361fee62cc932ebb21569bbde1b8b1ce33f90be5d0590efdc7d61c,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0157,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_target_manifest.json,stage05b_target_manifest.json,254671,834521190405954809f12fb1f9678c0465a7012c2ef2689f40a60ecf2fb03126,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0158,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_origin_manifest.json,stage05cq_origin_manifest.json,398,162d209cb5b9ea0c0ea0369c7778b900d1e7e912efa368425966b7ab005b6f62,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0159,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_contract_manifest.json,stage05c_contract_manifest.json,424,6c1db6a7d39b4c3a9117bf65297059f147d1d81705672795eff29b7c9ceef712,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0160,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_contract_manifest.json,stage05b_contract_manifest.json,697,0477a9b707fb16349d896085b728fd35db0df53d2fd1b736860c43c27d9d3ba9,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0161,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_final_manifest.json,stage05cq_final_manifest.json,48901,4b47d362b453202a38d5145aaf7749debfb988cffcbf1595b5e218e9f5c3e619,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0162,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_local_descent_manifest.json,stage05c_local_descent_manifest.json,279,34d39eff46f04cea02ae311aaee735cc86ef5291c668b7b86ee93d4ab11cab0a,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0163,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_defect_manifest.json,stage05b_defect_manifest.json,5102,9d582ca5788f8f8a8a9b8b1edf0681f9341b8854a0b1bb17d2193e9e59bd2523,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0164,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_input_freeze_manifest.json,stage05c_input_freeze_manifest.json,5643,c28531aa72647346e2110778d1a39fb357f7e4698484700b7a132f8ec750b424,EXISTING_PROVENANCE_SOURCE,Stage05,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0165,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_final_manifest.json,stage05b_final_manifest.json,2760,f3ad68457eee7341c88160a544e7d57dec757e7eed7ce36ff08d0e50c26eb0d0,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0166,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_final_manifest.json,stage05c_final_manifest.json,47031,d4f1eb706d7491eb56bb5298837ff9026b279bc44d95e1868b9823e1f8e60882,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0167,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05a_contract_manifest.json,stage05a_contract_manifest.json,4885,d9eb3c76c4367eae0483620a7464c298082333ff7330404d5e9821b1e87067e7,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0168,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_gradient_manifest.json,stage05cq_gradient_manifest.json,653,a1c0d2b56a43daff00f6f574725df620efe476ef55b573413e4273fdaafc607f,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0169,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05a_final_manifest.json,stage05a_final_manifest.json,4168,2911f69509daae2c908cec2860db45942725231efbf787061d9cad345b1f6939,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0170,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05a_input_freeze_manifest.json,stage05a_input_freeze_manifest.json,3172,05529e14f8a5c682b310e5f7828de685ad0a205bca5272b0d49841ab0961e5b1,EXISTING_PROVENANCE_SOURCE,Stage05,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0171,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_gradient_manifest.json,stage05c_gradient_manifest.json,2384,b1e1489530585eb607e4d25a6da2fb7e3b1b324e191195cac20b9552ecd3521d,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0172,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_scale_manifest.json,stage05b_scale_manifest.json,1872,67fa876308d81e65f39fd90d08e0a4586ccca1e72466cebf114aa582148a3437,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0173,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_probe_manifest.json,stage05cq_probe_manifest.json,95793,75447b35c4d467d4dd1beb4fbb3cab4361ee8fcf7e9bd4d62b2c4c4424948ba9,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0174,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_parameter_group_manifest.json,stage05c_parameter_group_manifest.json,446,6ddf2fb6580d722aa955c11c2dfcbecf0643eb27e42e6bb480081bec746a66e5,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0175,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05b_origin_manifest.json,stage05b_origin_manifest.json,702,f88a962af7ed2e082260eb5b488951af38c67654506584d01d17e99c1b727c72,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0176,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_model_manifest.json,stage05c_model_manifest.json,9747,85519852e95afa72ecefd9adb93a006aa1b8f28d27818ee7007b6186eccab20c,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0177,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_input_freeze_manifest.json,stage05cq_input_freeze_manifest.json,5690,64bd76974e0a38e1ae211b2ef3b9f8a5cf09f76558f427d74ae00fc5ab0583df,EXISTING_PROVENANCE_SOURCE,Stage05,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0178,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05c_batch_manifest.json,stage05c_batch_manifest.json,417,f6fc29f5f6bc430d7993b818bbe5bcc1575818eb6da2af4567bb57b7be521412,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0179,stage_05_Scale_Aware_Discrete_Defect_Training/09_manifests/stage05cq_model_manifest.json,stage05cq_model_manifest.json,9816,6df9e5e43217b0c491f7dc642757620acfb70534161016d606f619ca30bf105b,EXISTING_PROVENANCE_SOURCE,Stage05,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
