panel,lineage,run_id,Q_def,origin,record_id,variant
(a),HET_S1_02,D2_seed20700712,0.1749940710938958,0,HET_S1_02_LOW_N8_O00,LOW
(a),HET_S1_02,D2_seed20700712,0.17267327038861338,1,HET_S1_02_LOW_N8_O01,LOW
(a),HET_S1_02,D2_seed20700712,0.17033233343538565,2,HET_S1_02_LOW_N8_O02,LOW
(a),HET_S1_02,D2_seed20700712,0.16797184640407878,3,HET_S1_02_LOW_N8_O03,LOW
(a),HET_S1_02,D2_seed20700712,0.16559241561191518,4,HET_S1_02_LOW_N8_O04,LOW
(a),HET_S1_02,D2_seed20700712,0.16319466641106928,5,HET_S1_02_LOW_N8_O05,LOW
(a),HET_S1_02,D2_seed20700712,0.16077924233568205,6,HET_S1_02_LOW_N8_O06,LOW
(a),HET_S1_02,D2_seed20700712,0.1583468063913966,7,HET_S1_02_LOW_N8_O07,LOW
(a),HET_S1_02,D2_seed20700712,0.15589805242751065,8,HET_S1_02_LOW_N8_O08,LOW
(a),HET_S1_02,D2_seed20700712,0.1534336976134086,9,HET_S1_02_LOW_N8_O09,LOW
(a),HET_S1_02,D2_seed20700712,0.15095448806992565,10,HET_S1_02_LOW_N8_O10,LOW
(a),HET_S1_02,D2_seed20700712,0.14846120070251334,11,HET_S1_02_LOW_N8_O11,LOW
(a),HET_S1_02,D2_seed20700712,0.1459546370109807,12,HET_S1_02_LOW_N8_O12,LOW
(a),HET_S1_02,D2_seed20700712,0.14343563795367206,13,HET_S1_02_LOW_N8_O13,LOW
(a),HET_S1_02,D2_seed20700712,0.1409050837558871,14,HET_S1_02_LOW_N8_O14,LOW
(a),HET_S1_02,D2_seed20700712,0.1383638582561675,15,HET_S1_02_LOW_N8_O15,LOW
(a),HET_S1_02,D2_seed20700712,0.135812988749961,16,HET_S1_02_LOW_N8_O16,LOW
(a),HET_S1_02,D2_seed20700712,0.13325344045062298,17,HET_S1_02_LOW_N8_O17,LOW
(a),HET_S1_02,D2_seed20700712,0.13068630320074626,18,HET_S1_02_LOW_N8_O18,LOW
(a),HET_S1_02,D2_seed20700712,0.12811266056309165,19,HET_S1_02_LOW_N8_O19,LOW
(a),HET_S1_02,D2_seed20700712,0.1255336995894711,20,HET_S1_02_LOW_N8_O20,LOW
(a),HET_S1_02,D2_seed20700712,0.12295067641010758,21,HET_S1_02_LOW_N8_O21,LOW
(a),HET_S1_02,D2_seed20700712,0.12036494085488351,22,HET_S1_02_LOW_N8_O22,LOW
(a),HET_S1_02,D2_seed20700712,0.1177778943549879,23,HET_S1_02_LOW_N8_O23,LOW
(a),HET_S1_02,D2_seed20700712,0.11519107661183857,24,HET_S1_02_LOW_N8_O24,LOW
(a),HET_S1_02,D2_seed20700712,0.11260608720035045,25,HET_S1_02_LOW_N8_O25,LOW
(a),HET_S1_02,D2_seed20700712,0.1100246489365507,26,HET_S1_02_LOW_N8_O26,LOW
(a),HET_S1_02,D2_seed20700712,0.10744861205044771,27,HET_S1_02_LOW_N8_O27,LOW
(a),HET_S1_02,D2_seed20700712,0.10487996972247231,28,HET_S1_02_LOW_N8_O28,LOW
(a),HET_S1_02,D2_seed20700712,0.10232086930135025,29,HET_S1_02_LOW_N8_O29,LOW
(a),HET_S1_02,D2_seed20700712,0.09977363385013807,30,HET_S1_02_LOW_N8_O30,LOW
(a),HET_S1_02,D2_seed20700712,0.09724077796834019,31,HET_S1_02_LOW_N8_O31,LOW
(a),HET_S1_02,D2_seed20700712,0.2333632008606113,0,HET_S1_02_MAIN_N8_O00,MAIN
(a),HET_S1_02,D2_seed20700712,0.23026577369310966,1,HET_S1_02_MAIN_N8_O01,MAIN
(a),HET_S1_02,D2_seed20700712,0.22714170038123407,2,HET_S1_02_MAIN_N8_O02,MAIN
(a),HET_S1_02,D2_seed20700712,0.22399176318169323,3,HET_S1_02_MAIN_N8_O03,MAIN
(a),HET_S1_02,D2_seed20700712,0.22081676697903643,4,HET_S1_02_MAIN_N8_O04,MAIN
(a),HET_S1_02,D2_seed20700712,0.21761754109508485,5,HET_S1_02_MAIN_N8_O05,MAIN
(a),HET_S1_02,D2_seed20700712,0.21439493929137513,6,HET_S1_02_MAIN_N8_O06,MAIN
(a),HET_S1_02,D2_seed20700712,0.21114985233715575,7,HET_S1_02_MAIN_N8_O07,MAIN
(a),HET_S1_02,D2_seed20700712,0.2078831990482834,8,HET_S1_02_MAIN_N8_O08,MAIN
(a),HET_S1_02,D2_seed20700712,0.2045959341530927,9,HET_S1_02_MAIN_N8_O09,MAIN
(a),HET_S1_02,D2_seed20700712,0.2012890474000798,10,HET_S1_02_MAIN_N8_O10,MAIN
(a),HET_S1_02,D2_seed20700712,0.19796356742493404,11,HET_S1_02_MAIN_N8_O11,MAIN
(a),HET_S1_02,D2_seed20700712,0.19462055798303382,12,HET_S1_02_MAIN_N8_O12,MAIN
(a),HET_S1_02,D2_seed20700712,0.1912611325858013,13,HET_S1_02_MAIN_N8_O13,MAIN
(a),HET_S1_02,D2_seed20700712,0.18788646205579934,14,HET_S1_02_MAIN_N8_O14,MAIN
(a),HET_S1_02,D2_seed20700712,0.18449772994672012,15,HET_S1_02_MAIN_N8_O15,MAIN
(a),HET_S1_02,D2_seed20700712,0.18109630383951156,16,HET_S1_02_MAIN_N8_O16,MAIN
(a),HET_S1_02,D2_seed20700712,0.1776834598252806,17,HET_S1_02_MAIN_N8_O17,MAIN
(a),HET_S1_02,D2_seed20700712,0.1742606420006315,18,HET_S1_02_MAIN_N8_O18,MAIN
(a),HET_S1_02,D2_seed20700712,0.1708292860297204,19,HET_S1_02_MAIN_N8_O19,MAIN
(a),HET_S1_02,D2_seed20700712,0.16739096426813738,20,HET_S1_02_MAIN_N8_O20,MAIN
(a),HET_S1_02,D2_seed20700712,0.16394735757466106,21,HET_S1_02_MAIN_N8_O21,MAIN
(a),HET_S1_02,D2_seed20700712,0.1605002485054549,22,HET_S1_02_MAIN_N8_O22,MAIN
(a),HET_S1_02,D2_seed20700712,0.15705150210310762,23,HET_S1_02_MAIN_N8_O23,MAIN
(a),HET_S1_02,D2_seed20700712,0.15360316085090822,24,HET_S1_02_MAIN_N8_O24,MAIN
(a),HET_S1_02,D2_seed20700712,0.1501573660117491,25,HET_S1_02_MAIN_N8_O25,MAIN
(a),HET_S1_02,D2_seed20700712,0.14671639804618705,26,HET_S1_02_MAIN_N8_O26,MAIN
(a),HET_S1_02,D2_seed20700712,0.14328271493163786,27,HET_S1_02_MAIN_N8_O27,MAIN
(a),HET_S1_02,D2_seed20700712,0.1398589642808912,28,HET_S1_02_MAIN_N8_O28,MAIN
(a),HET_S1_02,D2_seed20700712,0.13644799958879694,29,HET_S1_02_MAIN_N8_O29,MAIN
(a),HET_S1_02,D2_seed20700712,0.13305290778297835,30,HET_S1_02_MAIN_N8_O30,MAIN
(a),HET_S1_02,D2_seed20700712,0.12967703160230565,31,HET_S1_02_MAIN_N8_O31,MAIN
(a),HET_S1_02,D2_seed20700713,0.15729070775535384,0,HET_S1_02_LOW_N8_O00,LOW
(a),HET_S1_02,D2_seed20700713,0.1556033380598277,1,HET_S1_02_LOW_N8_O01,LOW
(a),HET_S1_02,D2_seed20700713,0.1539079623355306,2,HET_S1_02_LOW_N8_O02,LOW
(a),HET_S1_02,D2_seed20700713,0.1522053378228356,3,HET_S1_02_LOW_N8_O03,LOW
(a),HET_S1_02,D2_seed20700713,0.1504962508075537,4,HET_S1_02_LOW_N8_O04,LOW
(a),HET_S1_02,D2_seed20700713,0.14878151242066706,5,HET_S1_02_LOW_N8_O05,LOW
(a),HET_S1_02,D2_seed20700713,0.1470619623032009,6,HET_S1_02_LOW_N8_O06,LOW
(a),HET_S1_02,D2_seed20700713,0.14533847135241487,7,HET_S1_02_LOW_N8_O07,LOW
(a),HET_S1_02,D2_seed20700713,0.14361194005359448,8,HET_S1_02_LOW_N8_O08,LOW
(a),HET_S1_02,D2_seed20700713,0.14188330093935772,9,HET_S1_02_LOW_N8_O09,LOW
(a),HET_S1_02,D2_seed20700713,0.14015352227582198,10,HET_S1_02_LOW_N8_O10,LOW
(a),HET_S1_02,D2_seed20700713,0.13842359581420532,11,HET_S1_02_LOW_N8_O11,LOW
(a),HET_S1_02,D2_seed20700713,0.1366945595308434,12,HET_S1_02_LOW_N8_O12,LOW
(a),HET_S1_02,D2_seed20700713,0.13496750425098042,13,HET_S1_02_LOW_N8_O13,LOW
(a),HET_S1_02,D2_seed20700713,0.13324355497225576,14,HET_S1_02_LOW_N8_O14,LOW
(a),HET_S1_02,D2_seed20700713,0.13152385413445866,15,HET_S1_02_LOW_N8_O15,LOW
(a),HET_S1_02,D2_seed20700713,0.12980962550233713,16,HET_S1_02_LOW_N8_O16,LOW
(a),HET_S1_02,D2_seed20700713,0.12810216490332432,17,HET_S1_02_LOW_N8_O17,LOW
(a),HET_S1_02,D2_seed20700713,0.12640271886172907,18,HET_S1_02_LOW_N8_O18,LOW
(a),HET_S1_02,D2_seed20700713,0.12471268684066367,19,HET_S1_02_LOW_N8_O19,LOW
(a),HET_S1_02,D2_seed20700713,0.12303347610566175,20,HET_S1_02_LOW_N8_O20,LOW
(a),HET_S1_02,D2_seed20700713,0.12136655852354282,21,HET_S1_02_LOW_N8_O21,LOW
(a),HET_S1_02,D2_seed20700713,0.11971345302562786,22,HET_S1_02_LOW_N8_O22,LOW
(a),HET_S1_02,D2_seed20700713,0.1180757458404809,23,HET_S1_02_LOW_N8_O23,LOW
(a),HET_S1_02,D2_seed20700713,0.11645506360517041,24,HET_S1_02_LOW_N8_O24,LOW
(a),HET_S1_02,D2_seed20700713,0.11485311216479197,25,HET_S1_02_LOW_N8_O25,LOW
(a),HET_S1_02,D2_seed20700713,0.11327166124228219,26,HET_S1_02_LOW_N8_O26,LOW
(a),HET_S1_02,D2_seed20700713,0.11171253910519405,27,HET_S1_02_LOW_N8_O27,LOW
(a),HET_S1_02,D2_seed20700713,0.11017763856841911,28,HET_S1_02_LOW_N8_O28,LOW
(a),HET_S1_02,D2_seed20700713,0.10866891561229121,29,HET_S1_02_LOW_N8_O29,LOW
(a),HET_S1_02,D2_seed20700713,0.10718838969520501,30,HET_S1_02_LOW_N8_O30,LOW
(a),HET_S1_02,D2_seed20700713,0.10573814221648935,31,HET_S1_02_LOW_N8_O31,LOW
(a),HET_S1_02,D2_seed20700713,0.20976652367104653,0,HET_S1_02_MAIN_N8_O00,MAIN
(a),HET_S1_02,D2_seed20700713,0.20751294398883427,1,HET_S1_02_MAIN_N8_O01,MAIN
(a),HET_S1_02,D2_seed20700713,0.20524893622427004,2,HET_S1_02_MAIN_N8_O02,MAIN
(a),HET_S1_02,D2_seed20700713,0.20297551024106558,3,HET_S1_02_MAIN_N8_O03,MAIN
(a),HET_S1_02,D2_seed20700713,0.20069370858194077,4,HET_S1_02_MAIN_N8_O04,MAIN
(a),HET_S1_02,D2_seed20700713,0.19840461228367162,5,HET_S1_02_MAIN_N8_O05,MAIN
(a),HET_S1_02,D2_seed20700713,0.19610933985413986,6,HET_S1_02_MAIN_N8_O06,MAIN
(a),HET_S1_02,D2_seed20700713,0.19380904519745204,7,HET_S1_02_MAIN_N8_O07,MAIN
(a),HET_S1_02,D2_seed20700713,0.19150492481469472,8,HET_S1_02_MAIN_N8_O08,MAIN
(a),HET_S1_02,D2_seed20700713,0.18919821909226803,9,HET_S1_02_MAIN_N8_O09,MAIN
(a),HET_S1_02,D2_seed20700713,0.18689021624396054,10,HET_S1_02_MAIN_N8_O10,MAIN
(a),HET_S1_02,D2_seed20700713,0.1845822230984274,11,HET_S1_02_MAIN_N8_O11,MAIN
(a),HET_S1_02,D2_seed20700713,0.18227561492948086,12,HET_S1_02_MAIN_N8_O12,MAIN
(a),HET_S1_02,D2_seed20700713,0.17997185307081645,13,HET_S1_02_MAIN_N8_O13,MAIN
(a),HET_S1_02,D2_seed20700713,0.17767242453453863,14,HET_S1_02_MAIN_N8_O14,MAIN
(a),HET_S1_02,D2_seed20700713,0.1753788402053733,15,HET_S1_02_MAIN_N8_O15,MAIN
(a),HET_S1_02,D2_seed20700713,0.17309274093992166,16,HET_S1_02_MAIN_N8_O16,MAIN
(a),HET_S1_02,D2_seed20700713,0.1708158293215145,17,HET_S1_02_MAIN_N8_O17,MAIN
(a),HET_S1_02,D2_seed20700713,0.1685497689955426,18,HET_S1_02_MAIN_N8_O18,MAIN
(a),HET_S1_02,D2_seed20700713,0.16629641051617275,19,HET_S1_02_MAIN_N8_O19,MAIN
(a),HET_S1_02,D2_seed20700713,0.1640576241097512,20,HET_S1_02_MAIN_N8_O20,MAIN
(a),HET_S1_02,D2_seed20700713,0.1618353626834008,21,HET_S1_02_MAIN_N8_O21,MAIN
(a),HET_S1_02,D2_seed20700713,0.15963164579947725,22,HET_S1_02_MAIN_N8_O22,MAIN
(a),HET_S1_02,D2_seed20700713,0.1574485740992589,23,HET_S1_02_MAIN_N8_O23,MAIN
(a),HET_S1_02,D2_seed20700713,0.1552883007436745,24,HET_S1_02_MAIN_N8_O24,MAIN
(a),HET_S1_02,D2_seed20700713,0.15315308985543977,25,HET_S1_02_MAIN_N8_O25,MAIN
(a),HET_S1_02,D2_seed20700713,0.15104529110559467,26,HET_S1_02_MAIN_N8_O26,MAIN
(a),HET_S1_02,D2_seed20700713,0.14896732925388084,27,HET_S1_02_MAIN_N8_O27,MAIN
(a),HET_S1_02,D2_seed20700713,0.1469217153852362,28,HET_S1_02_MAIN_N8_O28,MAIN
(a),HET_S1_02,D2_seed20700713,0.1449110448093648,29,HET_S1_02_MAIN_N8_O29,MAIN
(a),HET_S1_02,D2_seed20700713,0.14293799666506501,30,HET_S1_02_MAIN_N8_O30,MAIN
(a),HET_S1_02,D2_seed20700713,0.1410053327046198,31,HET_S1_02_MAIN_N8_O31,MAIN
(a),HET_S1_02,D3_seed20700711,0.3171192147127401,0,HET_S1_02_LOW_N8_O00,LOW
(a),HET_S1_02,D3_seed20700711,0.3140466857809928,1,HET_S1_02_LOW_N8_O01,LOW
(a),HET_S1_02,D3_seed20700711,0.3109270575499372,2,HET_S1_02_LOW_N8_O02,LOW
(a),HET_S1_02,D3_seed20700711,0.3077607946836902,3,HET_S1_02_LOW_N8_O03,LOW
(a),HET_S1_02,D3_seed20700711,0.3045483760716019,4,HET_S1_02_LOW_N8_O04,LOW
(a),HET_S1_02,D3_seed20700711,0.3012902865024288,5,HET_S1_02_LOW_N8_O05,LOW
(a),HET_S1_02,D3_seed20700711,0.2979870280478052,6,HET_S1_02_LOW_N8_O06,LOW
(a),HET_S1_02,D3_seed20700711,0.29463910036713103,7,HET_S1_02_LOW_N8_O07,LOW
(a),HET_S1_02,D3_seed20700711,0.2912470104506468,8,HET_S1_02_LOW_N8_O08,LOW
(a),HET_S1_02,D3_seed20700711,0.2878112735759351,9,HET_S1_02_LOW_N8_O09,LOW
(a),HET_S1_02,D3_seed20700711,0.28433242417259996,10,HET_S1_02_LOW_N8_O10,LOW
(a),HET_S1_02,D3_seed20700711,0.2808109821828403,11,HET_S1_02_LOW_N8_O11,LOW
(a),HET_S1_02,D3_seed20700711,0.27724735902680225,12,HET_S1_02_LOW_N8_O12,LOW
(a),HET_S1_02,D3_seed20700711,0.27364224555765504,13,HET_S1_02_LOW_N8_O13,LOW
(a),HET_S1_02,D3_seed20700711,0.2699961723961014,14,HET_S1_02_LOW_N8_O14,LOW
(a),HET_S1_02,D3_seed20700711,0.2663092843038042,15,HET_S1_02_LOW_N8_O15,LOW
(a),HET_S1_02,D3_seed20700711,0.2625837341308746,16,HET_S1_02_LOW_N8_O16,LOW
(a),HET_S1_02,D3_seed20700711,0.25881837101010374,17,HET_S1_02_LOW_N8_O17,LOW
(a),HET_S1_02,D3_seed20700711,0.25501433877661017,18,HET_S1_02_LOW_N8_O18,LOW
(a),HET_S1_02,D3_seed20700711,0.25117234476677625,19,HET_S1_02_LOW_N8_O19,LOW
(a),HET_S1_02,D3_seed20700711,0.24729271824711485,20,HET_S1_02_LOW_N8_O20,LOW
(a),HET_S1_02,D3_seed20700711,0.2433761010459539,21,HET_S1_02_LOW_N8_O21,LOW
(a),HET_S1_02,D3_seed20700711,0.2394229939350856,22,HET_S1_02_LOW_N8_O22,LOW
(a),HET_S1_02,D3_seed20700711,0.23543398751573044,23,HET_S1_02_LOW_N8_O23,LOW
(a),HET_S1_02,D3_seed20700711,0.23140972283823807,24,HET_S1_02_LOW_N8_O24,LOW
(a),HET_S1_02,D3_seed20700711,0.22735085619877246,25,HET_S1_02_LOW_N8_O25,LOW
(a),HET_S1_02,D3_seed20700711,0.2232580138809617,26,HET_S1_02_LOW_N8_O26,LOW
(a),HET_S1_02,D3_seed20700711,0.2191318616919654,27,HET_S1_02_LOW_N8_O27,LOW
(a),HET_S1_02,D3_seed20700711,0.21497303354043737,28,HET_S1_02_LOW_N8_O28,LOW
(a),HET_S1_02,D3_seed20700711,0.21078213111482702,29,HET_S1_02_LOW_N8_O29,LOW
(a),HET_S1_02,D3_seed20700711,0.20655976906899975,30,HET_S1_02_LOW_N8_O30,LOW
(a),HET_S1_02,D3_seed20700711,0.2023065880526867,31,HET_S1_02_LOW_N8_O31,LOW
(a),HET_S1_02,D3_seed20700711,0.42303959902230037,0,HET_S1_02_MAIN_N8_O00,MAIN
(a),HET_S1_02,D3_seed20700711,0.41893702502903835,1,HET_S1_02_MAIN_N8_O01,MAIN
(a),HET_S1_02,D3_seed20700711,0.4147717218526903,2,HET_S1_02_MAIN_N8_O02,MAIN
(a),HET_S1_02,D3_seed20700711,0.41054432450745054,3,HET_S1_02_MAIN_N8_O03,MAIN
(a),HET_S1_02,D3_seed20700711,0.40625547883651264,4,HET_S1_02_MAIN_N8_O04,MAIN
(a),HET_S1_02,D3_seed20700711,0.40190582085725435,5,HET_S1_02_MAIN_N8_O05,MAIN
(a),HET_S1_02,D3_seed20700711,0.39749602678022994,6,HET_S1_02_MAIN_N8_O06,MAIN
(a),HET_S1_02,D3_seed20700711,0.39302675987922675,7,HET_S1_02_MAIN_N8_O07,MAIN
(a),HET_S1_02,D3_seed20700711,0.38849869472509047,8,HET_S1_02_MAIN_N8_O08,MAIN
(a),HET_S1_02,D3_seed20700711,0.38391253211417037,9,HET_S1_02_MAIN_N8_O09,MAIN
(a),HET_S1_02,D3_seed20700711,0.379268968286933,10,HET_S1_02_MAIN_N8_O10,MAIN
(a),HET_S1_02,D3_seed20700711,0.37456867415489004,11,HET_S1_02_MAIN_N8_O11,MAIN
(a),HET_S1_02,D3_seed20700711,0.3698122126662141,12,HET_S1_02_MAIN_N8_O12,MAIN
(a),HET_S1_02,D3_seed20700711,0.3650005554471344,13,HET_S1_02_MAIN_N8_O13,MAIN
(a),HET_S1_02,D3_seed20700711,0.3601343289483122,14,HET_S1_02_MAIN_N8_O14,MAIN
(a),HET_S1_02,D3_seed20700711,0.35521357826139904,15,HET_S1_02_MAIN_N8_O15,MAIN
(a),HET_S1_02,D3_seed20700711,0.3502418960109737,16,HET_S1_02_MAIN_N8_O16,MAIN
(a),HET_S1_02,D3_seed20700711,0.3452170635994473,17,HET_S1_02_MAIN_N8_O17,MAIN
(a),HET_S1_02,D3_seed20700711,0.3401407946749234,18,HET_S1_02_MAIN_N8_O18,MAIN
(a),HET_S1_02,D3_seed20700711,0.3350140368780609,19,HET_S1_02_MAIN_N8_O19,MAIN
(a),HET_S1_02,D3_seed20700711,0.3298372123010279,20,HET_S1_02_MAIN_N8_O20,MAIN
(a),HET_S1_02,D3_seed20700711,0.3246110631603817,21,HET_S1_02_MAIN_N8_O21,MAIN
(a),HET_S1_02,D3_seed20700711,0.31933631283598385,22,HET_S1_02_MAIN_N8_O22,MAIN
(a),HET_S1_02,D3_seed20700711,0.3140137968735084,23,HET_S1_02_MAIN_N8_O23,MAIN
(a),HET_S1_02,D3_seed20700711,0.3086443886731993,24,HET_S1_02_MAIN_N8_O24,MAIN
(a),HET_S1_02,D3_seed20700711,0.3032288904017593,25,HET_S1_02_MAIN_N8_O25,MAIN
(a),HET_S1_02,D3_seed20700711,0.29776811553253363,26,HET_S1_02_MAIN_N8_O26,MAIN
(a),HET_S1_02,D3_seed20700711,0.2922629883099974,27,HET_S1_02_MAIN_N8_O27,MAIN
(a),HET_S1_02,D3_seed20700711,0.28671430904524137,28,HET_S1_02_MAIN_N8_O28,MAIN
(a),HET_S1_02,D3_seed20700711,0.28112294778067676,29,HET_S1_02_MAIN_N8_O29,MAIN
(a),HET_S1_02,D3_seed20700711,0.2754897444573479,30,HET_S1_02_MAIN_N8_O30,MAIN
(a),HET_S1_02,D3_seed20700711,0.2698155344188152,31,HET_S1_02_MAIN_N8_O31,MAIN
(a),HET_S1_02,D3_seed20700712,0.31952331525251454,0,HET_S1_02_LOW_N8_O00,LOW
(a),HET_S1_02,D3_seed20700712,0.3163239406836057,1,HET_S1_02_LOW_N8_O01,LOW
(a),HET_S1_02,D3_seed20700712,0.31307838247434694,2,HET_S1_02_LOW_N8_O02,LOW
(a),HET_S1_02,D3_seed20700712,0.3097871665134875,3,HET_S1_02_LOW_N8_O03,LOW
(a),HET_S1_02,D3_seed20700712,0.30645083193360523,4,HET_S1_02_LOW_N8_O04,LOW
(a),HET_S1_02,D3_seed20700712,0.3030699309322585,5,HET_S1_02_LOW_N8_O05,LOW
(a),HET_S1_02,D3_seed20700712,0.2996450222347623,6,HET_S1_02_LOW_N8_O06,LOW
(a),HET_S1_02,D3_seed20700712,0.29617667941146353,7,HET_S1_02_LOW_N8_O07,LOW
(a),HET_S1_02,D3_seed20700712,0.29266547999720943,8,HET_S1_02_LOW_N8_O08,LOW
(a),HET_S1_02,D3_seed20700712,0.28911201172218287,9,HET_S1_02_LOW_N8_O09,LOW
(a),HET_S1_02,D3_seed20700712,0.2855168748060676,10,HET_S1_02_LOW_N8_O10,LOW
(a),HET_S1_02,D3_seed20700712,0.28188067652015536,11,HET_S1_02_LOW_N8_O11,LOW
(a),HET_S1_02,D3_seed20700712,0.2782040243039568,12,HET_S1_02_LOW_N8_O12,LOW
(a),HET_S1_02,D3_seed20700712,0.2744874406632483,13,HET_S1_02_LOW_N8_O13,LOW
(a),HET_S1_02,D3_seed20700712,0.2707316902366319,14,HET_S1_02_LOW_N8_O14,LOW
(a),HET_S1_02,D3_seed20700712,0.2669376113019159,15,HET_S1_02_LOW_N8_O15,LOW
(a),HET_S1_02,D3_seed20700712,0.263105937485539,16,HET_S1_02_LOW_N8_O16,LOW
(a),HET_S1_02,D3_seed20700712,0.25923689897071567,17,HET_S1_02_LOW_N8_O17,LOW
(a),HET_S1_02,D3_seed20700712,0.25533114110168925,18,HET_S1_02_LOW_N8_O18,LOW
(a),HET_S1_02,D3_seed20700712,0.2513893059590995,19,HET_S1_02_LOW_N8_O19,LOW
(a),HET_S1_02,D3_seed20700712,0.24741254612035513,20,HET_S1_02_LOW_N8_O20,LOW
(a),HET_S1_02,D3_seed20700712,0.24340160532707555,21,HET_S1_02_LOW_N8_O21,LOW
(a),HET_S1_02,D3_seed20700712,0.23935725089278528,22,HET_S1_02_LOW_N8_O22,LOW
(a),HET_S1_02,D3_seed20700712,0.23528015958460496,23,HET_S1_02_LOW_N8_O23,LOW
(a),HET_S1_02,D3_seed20700712,0.231171011730296,24,HET_S1_02_LOW_N8_O24,LOW
(a),HET_S1_02,D3_seed20700712,0.22703058807505366,25,HET_S1_02_LOW_N8_O25,LOW
(a),HET_S1_02,D3_seed20700712,0.222859752247163,26,HET_S1_02_LOW_N8_O26,LOW
(a),HET_S1_02,D3_seed20700712,0.21865934885559773,27,HET_S1_02_LOW_N8_O27,LOW
(a),HET_S1_02,D3_seed20700712,0.21443021886981417,28,HET_S1_02_LOW_N8_O28,LOW
(a),HET_S1_02,D3_seed20700712,0.21017325127057462,29,HET_S1_02_LOW_N8_O29,LOW
(a),HET_S1_02,D3_seed20700712,0.20588934681202617,30,HET_S1_02_LOW_N8_O30,LOW
(a),HET_S1_02,D3_seed20700712,0.201579450757429,31,HET_S1_02_LOW_N8_O31,LOW
(a),HET_S1_02,D3_seed20700712,0.4260721899656336,0,HET_S1_02_MAIN_N8_O00,MAIN
(a),HET_S1_02,D3_seed20700712,0.4218051702786681,1,HET_S1_02_MAIN_N8_O01,MAIN
(a),HET_S1_02,D3_seed20700712,0.41747663455299333,2,HET_S1_02_MAIN_N8_O02,MAIN
(a),HET_S1_02,D3_seed20700712,0.4130872878591219,3,HET_S1_02_MAIN_N8_O03,MAIN
(a),HET_S1_02,D3_seed20700712,0.40863784883847193,4,HET_S1_02_MAIN_N8_O04,MAIN
(a),HET_S1_02,D3_seed20700712,0.4041290447030632,5,HET_S1_02_MAIN_N8_O05,MAIN
(a),HET_S1_02,D3_seed20700712,0.3995616265798826,6,HET_S1_02_MAIN_N8_O06,MAIN
(a),HET_S1_02,D3_seed20700712,0.3949363477885139,7,HET_S1_02_MAIN_N8_O07,MAIN
(a),HET_S1_02,D3_seed20700712,0.39025398244172826,8,HET_S1_02_MAIN_N8_O08,MAIN
(a),HET_S1_02,D3_seed20700712,0.38551531039933784,9,HET_S1_02_MAIN_N8_O09,MAIN
(a),HET_S1_02,D3_seed20700712,0.3807211274318576,10,HET_S1_02_MAIN_N8_O10,MAIN
(a),HET_S1_02,D3_seed20700712,0.3758722435161523,11,HET_S1_02_MAIN_N8_O11,MAIN
(a),HET_S1_02,D3_seed20700712,0.37096946271935494,12,HET_S1_02_MAIN_N8_O12,MAIN
(a),HET_S1_02,D3_seed20700712,0.36601344457598717,13,HET_S1_02_MAIN_N8_O13,MAIN
(a),HET_S1_02,D3_seed20700712,0.3610052475803647,14,HET_S1_02_MAIN_N8_O14,MAIN
(a),HET_S1_02,D3_seed20700712,0.3559461926959997,15,HET_S1_02_MAIN_N8_O15,MAIN
(a),HET_S1_02,D3_seed20700712,0.3508366465208997,16,HET_S1_02_MAIN_N8_O16,MAIN
(a),HET_S1_02,D3_seed20700712,0.3456777590077852,17,HET_S1_02_MAIN_N8_O17,MAIN
(a),HET_S1_02,D3_seed20700712,0.34046990400338395,18,HET_S1_02_MAIN_N8_O18,MAIN
(a),HET_S1_02,D3_seed20700712,0.33521355810391384,19,HET_S1_02_MAIN_N8_O19,MAIN
(a),HET_S1_02,D3_seed20700712,0.3299109156920344,20,HET_S1_02_MAIN_N8_O20,MAIN
(a),HET_S1_02,D3_seed20700712,0.3245627459980115,21,HET_S1_02_MAIN_N8_O21,MAIN
(a),HET_S1_02,D3_seed20700712,0.3191699741671409,22,HET_S1_02_MAIN_N8_O22,MAIN
(a),HET_S1_02,D3_seed20700712,0.3137336700951276,23,HET_S1_02_MAIN_N8_O23,MAIN
(a),HET_S1_02,D3_seed20700712,0.308254610058729,24,HET_S1_02_MAIN_N8_O24,MAIN
(a),HET_S1_02,D3_seed20700712,0.30273391374932496,25,HET_S1_02_MAIN_N8_O25,MAIN
(a),HET_S1_02,D3_seed20700712,0.29717263199489363,26,HET_S1_02_MAIN_N8_O26,MAIN
(a),HET_S1_02,D3_seed20700712,0.2915719254585407,27,HET_S1_02_MAIN_N8_O27,MAIN
(a),HET_S1_02,D3_seed20700712,0.2859329244011976,28,HET_S1_02_MAIN_N8_O28,MAIN
(a),HET_S1_02,D3_seed20700712,0.28025680154692667,29,HET_S1_02_MAIN_N8_O29,MAIN
(a),HET_S1_02,D3_seed20700712,0.2745447592923702,30,HET_S1_02_MAIN_N8_O30,MAIN
(a),HET_S1_02,D3_seed20700712,0.26879804830824683,31,HET_S1_02_MAIN_N8_O31,MAIN
(a),HET_S1_02,D3_seed20700713,0.3430464371922083,0,HET_S1_02_LOW_N8_O00,LOW
(a),HET_S1_02,D3_seed20700713,0.34005148089689197,1,HET_S1_02_LOW_N8_O01,LOW
