panel,arm,group,lineage,model_seed,origin,variant,active_factors,component,cosine_alignment,full_gradient_L2,historical_reverse,mean_dot,primary_reason,projection_ratio,reconstructed_derivative,reconstruction_abs_error,reconstruction_pass,reconstruction_relative_error,residual_RMS,scaled_projection,sqrt_parameter_dimension,state_JVP_RMS,L2,Linf,RMS,deterministic_repeat,element_count,finite_count,histogram_decade,nonzero_element_count,sign_balance,A_mid,A_start,RHO_accept,RHO_over_dt2_A_mid,V_accept,V_over_dt_A_mid,X_accept,X_over_dt2_A_mid,D0_dimensionless_state_residual_RMS,D0_loss,random_minus_D0_state_RMS,random_model_loss,resolution,reason,count
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400403,5,VARIANT_MAIN,[],L_rho,0.4770657828747059,1.9426702066050623e-14,1.1677609664676584e-16,5.838804832340944e-17,UNRESOLVED,0.00601111275860041,1.1677609664681889e-16,5.305089587611304e-29,True,4.5429584820395014e-13,2.5701462388539087e-06,0.22555694413612043,37.52332607858744,4.761983162934953e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,5,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9690397660442425,2.5786002210262043e-17,4.248845047857141e-19,2.1244225239283738e-19,TASK_RESIDUAL_TOO_SMALL,0.01647733143436337,4.2488450478567476e-19,3.933711911410929e-32,True,9.258308710021925e-14,5.95785018929298e-09,1.0872541894678904,65.98484674529449,3.67967717881486e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,5,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9681373096098512,6.495499001174299e-12,1.0639127411239002e-13,5.31956370562067e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.016379230309042602,1.063912741124134e-13,2.3375526343509022e-26,True,2.197128151582277e-13,2.935842037323115e-06,1.0807810017480586,65.98484674529449,1.8715712813611953e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,5,VARIANT_MAIN,[],L_rho,0.9465409556481487,6.125417361290516e-14,-1.0088957383339353e-15,-5.044478691669674e-16,UNRESOLVED,0.016470644836540232,-1.0088957383339347e-15,5.9164567891575885e-31,True,5.864289603331931e-16,2.5701462388539087e-06,1.0868129753352833,65.98484674529449,2.073571651356907e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400401,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.616343448369696,1.438730103243568e-17,9.054402081643269e-20,4.527201040825775e-20,TASK_RESIDUAL_TOO_SMALL,0.0062933291388220965,9.05440208165155e-20,8.281498760865114e-32,True,9.146378398245976e-13,7.52281152848373e-09,0.2361466413958974,37.52332607858744,9.763978523347555e-12,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400401,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.6087060047757431,3.7317711798607865e-12,2.2971987448980302e-14,1.1485993724468703e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.006155786714081775,2.2971987448937407e-14,4.289510058229774e-26,True,1.8672786008422533e-12,3.804714753243276e-06,0.23098559214272676,37.52332607858744,4.959511323938958e-09,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400401,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.5039303436656191,9.93683491788552e-15,-6.334907011750711e-17,-3.1674535058763884e-17,TASK_RESIDUAL_TOO_SMALL,0.006375175862435208,-6.334907011752777e-17,2.0658294955475247e-29,True,3.261025760464856e-13,9.4301249407013e-07,0.2392178026944962,37.52332607858744,6.665339761133702e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400401,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.7996818240859154,3.285566395424805e-17,1.342962119549772e-19,6.7148105977689e-20,TASK_RESIDUAL_TOO_SMALL,0.004087459992955445,1.34296211955378e-19,4.007860214269838e-31,True,2.9843434568366766e-12,7.52281152848373e-09,0.26971042121268757,65.98484674529449,1.1161854594959337e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400401,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.8218772902776673,8.50188967116027e-12,3.777697442262156e-14,1.8888487211316632e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.004443362109339871,3.7776974422633265e-14,1.1706695833479815e-26,True,3.09889714896437e-13,3.804714753243276e-06,0.29319456781863984,65.98484674529449,6.04043330714759e-09,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400401,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.6951263049124597,2.2680167997864407e-14,-9.196023372234609e-17,-4.598011686115602e-17,TASK_RESIDUAL_TOO_SMALL,0.0040546539924662455,-9.196023372231204e-17,3.404427844094429e-29,True,3.7020652365601397e-13,9.4301249407013e-07,0.26754572229808166,65.98484674529449,7.01437371295807e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400402,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9852605311452808,1.333241280442111e-17,2.9628674385444193e-19,1.4814337192724894e-19,TASK_RESIDUAL_TOO_SMALL,0.02222304006040013,2.962867438544979e-19,5.59482648844492e-32,True,1.8883148181588773e-13,7.639126003078022e-09,0.8338823786439055,37.52332607858744,1.9682826595175566e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400402,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9851976057295745,3.4620715602226285e-12,7.65199776194581e-14,3.825998880972873e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.022102367408759593,7.651997761945747e-14,6.310887241768094e-28,True,8.247372043354222e-15,3.86531814622584e-06,0.8293543393876299,37.52332607858744,1.004699637002332e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400402,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9734019339742257,9.048932899145974e-15,-2.0102180383509113e-16,-1.0051090191757443e-16,TASK_RESIDUAL_TOO_SMALL,0.022214973420132587,-2.0102180383514886e-16,5.77347575008628e-29,True,2.8720644427312526e-13,9.423708003708664e-07,0.8335796914707879,37.52332607858744,1.0957188786820559e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400402,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9804844272877511,2.810347225659221e-17,-6.000216517590006e-19,-3.0001082587949547e-19,TASK_RESIDUAL_TOO_SMALL,0.021350445463843137,-6.000216517589909e-19,9.629649721936179e-33,True,1.6048837060639838e-14,7.639126003078022e-09,1.4088058718754572,65.98484674529449,4.0054614166569006e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400402,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9803673206189285,7.277669039222166e-12,-1.549952097477387e-13,-7.749760487387777e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.021297369928806837,-1.5499520974775554e-13,1.6837447161037276e-26,True,1.0863204861904513e-13,3.86531814622584e-06,1.4053036908301626,65.98484674529449,2.0450983991720684e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400402,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9644270147580153,1.9093167032492286e-14,4.081899750841915e-16,2.0409498754218475e-16,TASK_RESIDUAL_TOO_SMALL,0.021378851103619624,4.081899750843695e-16,1.7798674174049079e-28,True,4.360389833280506e-13,9.423708003708664e-07,1.410680213662811,65.98484674529449,2.245645250646749e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400403,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9038570837864913,1.0506316908997097e-17,-1.6113524259900912e-19,-8.056762129954067e-20,TASK_RESIDUAL_TOO_SMALL,0.015336986690456744,-1.6113524259908134e-19,7.222237291452134e-32,True,4.482096638177221e-13,7.517350027549109e-09,0.575494752648964,37.52332607858744,1.1857578348956526e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400403,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9051687193132957,2.7223283462639467e-12,-4.205133101408825e-14,-2.102566550703863e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.015446825535133707,-4.205133101407726e-14,1.0987254687918252e-26,True,2.6128197188900507e-13,3.803584483139059e-06,0.579616271433873,37.52332607858744,6.106989126915551e-09,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_01,20400403,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.8423017241100045,7.256951083361329e-15,1.111195104810571e-16,5.555975524051059e-17,TASK_RESIDUAL_TOO_SMALL,0.01531214820171944,1.1111951048102118e-16,3.5917823090844194e-29,True,3.232359730109432e-13,9.430406693330372e-07,0.5745627299367748,37.52332607858744,6.9945891808445e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9920703698833732,3.024600693601589e-17,3.502896948936285e-19,1.7514484744688604e-19,TASK_RESIDUAL_TOO_SMALL,0.011581353387726555,3.5028969489377208e-19,1.4357807735406843e-31,True,4.0988381744318666e-13,7.517350027549109e-09,0.7641938283922339,65.98484674529449,2.3484975639329267e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,24,VARIANT_MAIN,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9922326452676065,7.82770868809198e-12,9.16687232446203e-14,4.5834361622311166e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.011710799021439407,9.166872324462233e-14,2.0321056918493264e-27,True,2.2167928383016266e-14,3.803584483139059e-06,0.7727352786946239,65.98484674529449,1.2144638955496018e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_01,20400403,24,VARIANT_MAIN,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9844444974271653,2.0893442097525418e-14,-2.421023516514794e-16,-1.2105117582589553e-16,TASK_RESIDUAL_TOO_SMALL,0.011587480441059235,-2.4210235165179107e-16,3.1164936136887598e-28,True,1.2872628425233654e-12,9.430406693330372e-07,0.764598121067391,65.98484674529449,1.3039092134269486e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.37878089014170724,1.4771635062832212e-17,-5.693766520272985e-19,-2.8468832601361317e-19,TASK_RESIDUAL_TOO_SMALL,0.03854526933581922,-5.693766520272263e-19,7.212607641730198e-32,True,1.2667550761081074e-13,1.1564822140029234e-08,1.446346710074922,37.52332607858744,6.498941691016157e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.39945567865626486,3.8611400730930925e-12,-1.5702196982831068e-13,-7.85109849141479e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.040667255488227624,-1.570219698282958e-13,1.486845034160563e-26,True,9.469025485964121e-14,5.916696710060631e-06,1.5259706884059898,37.52332607858744,3.321869125728549e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.915492301883805,5.395869217122378e-15,2.359302130268977e-16,1.1796510651344687e-16,TASK_RESIDUAL_TOO_SMALL,0.04372422746612074,2.3593021302689374e-16,3.944304526105059e-30,True,1.6718098438945506e-14,6.11256208671111e-07,1.6406784447455773,37.52332607858744,2.108024159956964e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.18217914014312073,3.673781763383062e-17,-4.073161340305555e-19,-2.0365806701523503e-19,TASK_RESIDUAL_TOO_SMALL,0.01108710751657365,-4.0731613403047006e-19,8.541499303357391e-32,True,2.0970196340704335e-13,1.1564822140029234e-08,0.731581090329715,65.98484674529449,9.666383285163916e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.160003065222764,9.547561325581042e-12,-9.405791582812925e-14,-4.702895791407265e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.009851512089911097,-9.40579158281453e-14,1.6054897143058032e-26,True,1.7069161060715173e-13,5.916696710060631e-06,0.6500505154621996,65.98484674529449,4.967727271643697e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9560355040230535,1.3272504335473931e-14,1.0595185040217146e-16,5.297592520107958e-17,TASK_RESIDUAL_TOO_SMALL,0.007982807744804414,1.0595185040215916e-16,1.2301299740790153e-29,True,1.161027362344022e-13,6.11256208671111e-07,0.5267443456380692,65.98484674529449,9.065280485353436e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.06153918266580442,1.3571411922619141e-17,-4.8106549946517626e-20,-2.4053274973282953e-20,TASK_RESIDUAL_TOO_SMALL,0.003544697502427114,-4.8106549946565907e-20,4.828065629335752e-32,True,1.003619181732737e-12,1.1665601940110935e-08,0.13300884023352708,37.52332607858744,3.3505441046834185e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.04123352522731446,3.56628256280802e-12,-8.391993950977634e-15,-4.195996975487061e-15,GROUP_DIRECTION_PROJECTION_DILUTION,0.0023531489171654263,-8.391993950974122e-15,3.5120087500439446e-27,True,4.1849514794214186e-13,5.974108271027485e-06,0.08829797413027322,37.52332607858744,1.7033802646518598e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.38358719404209424,4.944300520305672e-15,1.552239583947023e-17,7.761197919746201e-18,TASK_RESIDUAL_TOO_SMALL,0.0031394523402696784,1.5522395839492403e-17,2.217130551978586e-29,True,1.4283430051034494e-12,6.104391109077343e-07,0.11780269387212358,37.52332607858744,3.314532696645679e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.511468665622746,3.135515872789478e-17,-1.2452686183883467e-19,-6.226343091941712e-20,TASK_RESIDUAL_TOO_SMALL,0.0039714951826428065,-1.2452686183883423e-19,4.333342374871281e-34,True,3.479845481434829e-15,1.1665601940110935e-08,0.26205850097636096,65.98484674529449,1.0435346219748976e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.49880470054507253,8.20493602054393e-12,-3.2114451569397493e-14,-1.6057225784693206e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.003914040461618192,-3.211445156938641e-14,1.1081917996544774e-26,True,3.450757355328763e-13,5.974108271027485e-06,0.2582673600147581,65.98484674529449,5.38848759590264e-09,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.5221988770621607,1.1411063004312013e-14,4.504126286232577e-17,2.2520631431162133e-17,TASK_RESIDUAL_TOO_SMALL,0.003947157494906967,4.5041262862324265e-17,1.5037661005775538e-30,True,3.338641070464658e-14,6.104391109077343e-07,0.26045258238097674,65.98484674529449,7.064839148648723e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400403,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.028749954683934636,1.0863370462760374e-17,-1.6656982742308097e-20,-8.328491371184047e-21,TASK_RESIDUAL_TOO_SMALL,0.0015333162759576524,-1.6656982742368093e-20,5.99957270332005e-32,True,3.6018364166637193e-12,1.1546525393838297e-08,0.05753512660436435,37.52332607858744,2.5088682795571078e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400403,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.050180080913417933,2.83091314436059e-12,-7.693392343200044e-15,-3.846696171597417e-15,GROUP_DIRECTION_PROJECTION_DILUTION,0.002717636307043157,-7.693392343194834e-15,5.209637418079562e-27,True,6.77157382033714e-13,5.914687933510756e-06,0.10197475331218854,37.52332607858744,1.2960587616535837e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400403,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.08575429952775826,4.0102709583281775e-15,5.4532829672523346e-18,2.7266414836419695e-18,TASK_RESIDUAL_TOO_SMALL,0.0013598290549239414,5.453282967283939e-18,3.160451038739454e-29,True,5.795501641304976e-12,6.112663641673754e-07,0.051025309039048436,37.52332607858744,5.2016560909722727e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400403,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.11004406215481229,3.4433092785118684e-17,3.4521433375589517e-19,1.7260716687789619e-19,TASK_RESIDUAL_TOO_SMALL,0.010025655723411814,3.4521433375579237e-19,1.0279651078166871e-31,True,2.9777590537233383e-13,1.1546525393838297e-08,0.6615413564304131,65.98484674529449,1.3584413593118667e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400403,4,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.13211831286165737,9.00825408391535e-12,1.0881414821261135e-13,5.4407074106293935e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.012079382663828719,1.0881414821258787e-13,2.347650053937731e-26,True,2.1574860369725736e-13,5.914687933510756e-06,0.7970562138505052,65.98484674529449,6.962424781852534e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400403,4,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.7617364937780361,1.2701565658368162e-14,-1.2327471535443493e-16,-6.163735767721029e-17,TASK_RESIDUAL_TOO_SMALL,0.009705474007703763,-1.2327471535442058e-16,1.4347407713707152e-29,True,1.16385648690861e-13,6.112663641673754e-07,0.6404142149887719,65.98484674529449,1.3237584684470795e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.4537574597860257,1.493997739470484e-17,-4.087215104723177e-19,-2.043607552362137e-19,TASK_RESIDUAL_TOO_SMALL,0.027357572215415828,-4.087215104724274e-19,1.0972985858146276e-31,True,2.6847096560841566e-13,1.1686785940389339e-08,1.026547102957552,37.52332607858744,3.853706465818191e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,9,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.47813741301385926,3.903635196568129e-12,-1.1164690980635383e-13,-5.582345490317811e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.02860075395992636,-1.1164690980635622e-13,2.3855153773883397e-27,True,2.1366604606664436e-14,5.976990112088742e-06,1.0731954169317677,37.52332607858744,1.9533562056074277e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400401,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9833877126300173,8.118747809757482e-16,2.457921813506339e-17,1.2289609067534296e-17,TASK_RESIDUAL_TOO_SMALL,0.03027464174404206,2.457921813506859e-17,5.2015515938010466e-30,True,2.1162396481520672e-13,9.166900565233394e-08,1.1360052540741052,37.52332607858744,1.3632979139527415e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.9290956215577305,3.6526861479443655e-17,1.6957201690580389e-18,8.478600845290333e-19,TASK_RESIDUAL_TOO_SMALL,0.04642392202276522,1.6957201690580666e-18,2.7733391199176196e-32,True,1.63549338536095e-14,1.1686785940389339e-08,3.063275379987665,65.98484674529449,7.808519285065742e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,9,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.9177610076777247,9.511787814652869e-12,4.4003125030141147e-13,2.2001562515070566e-13,GROUP_DIRECTION_PROJECTION_DILUTION,0.046261676445677774,4.400312503014113e-13,1.5146129380243427e-28,True,3.442057665192795e-16,5.976990112088742e-06,3.0525696304484478,65.98484674529449,4.010895853423134e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400401,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9995960968188212,1.973298587155158e-15,-9.051949310490614e-17,-4.52597465524538e-17,TASK_RESIDUAL_TOO_SMALL,0.045872172459924185,-9.05194931049076e-17,1.4544622940012405e-30,True,1.6067945633716608e-14,9.166900565233394e-08,3.026868269641816,65.98484674529449,4.939295912769716e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.6698499649731013,1.3932708884878718e-17,3.2010169987913406e-19,1.600508499395268e-19,TASK_RESIDUAL_TOO_SMALL,0.022974835871762384,3.201016998790536e-19,8.045572342677678e-32,True,2.513442554574241e-13,1.1805994726025385e-08,0.8620922580181676,37.52332607858744,2.0238478553567573e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,9,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.6812603214338451,3.6631516317007465e-12,8.532505406767132e-14,4.266252703383003e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.023292798837283232,8.532505406766006e-14,1.125862283931428e-26,True,1.3194978851563414e-13,6.043389723639548e-06,0.8740232860543211,37.52332607858744,1.0362221695798986e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400402,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.7850715610879633,7.46084074475515e-16,-1.7290845255445033e-17,-8.645422627720104e-18,TASK_RESIDUAL_TOO_SMALL,0.02317546486647663,-1.7290845255440207e-17,4.825610068656658e-30,True,2.7908468310055766e-13,9.07283383505503e-08,0.8696205252076494,37.52332607858744,1.2137633673541227e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.16744688619277107,3.163772197491045e-17,-4.136658937176631e-19,-2.0683294685881951e-19,TASK_RESIDUAL_TOO_SMALL,0.01307508467410236,-4.1366589371763903e-19,2.4074124304840448e-32,True,5.819702487068372e-14,1.1805994726025385e-08,0.8627574584023929,65.98484674529449,1.0462610525336676e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,9,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.18868379376406802,8.302577431105438e-12,-1.2199925182022235e-13,-6.099962591009644e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.014694142009823916,-1.2199925182019287e-13,2.948446519354054e-26,True,2.4167742632543956e-13,6.043389723639548e-06,0.9695907085718247,65.98484674529449,5.349484950768588e-08,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_PAIR_HEAD,LCDF_04,20400402,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_rho,0.9543617300879793,1.6930608449024285e-15,2.344338678375493e-17,1.1721693391877443e-17,TASK_RESIDUAL_TOO_SMALL,0.01384674795022265,2.3443386783754886e-17,4.3140830754274083e-32,True,1.840213240186289e-15,9.07283383505503e-08,0.9136755414161621,65.98484674529449,1.353737265800222e-10,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400403,9,VARIANT_LOW,"[""TASK_RESIDUAL_TOO_SMALL""]",L_x,0.4701231850221544,1.0960827094933253e-17,3.569452110589936e-19,1.7847260552948563e-19,TASK_RESIDUAL_TOO_SMALL,0.03256553615593434,3.5694521105897126e-19,2.2340787354891936e-32,True,6.258884182424175e-14,1.1698956307117969e-08,1.2219672321031532,37.52332607858744,3.2449856097261973e-11,,,,,,,,,,,,,,,,,,,,,,,,
a-d,D1,D1_TOKEN_ENCODER,LCDF_04,20400403,9,VARIANT_LOW,"[""GROUP_DIRECTION_PROJECTION_DILUTION""]",L_v,0.4905087206092464,2.871672503374329e-12,9.74012763206232e-14,4.870063816032552e-14,GROUP_DIRECTION_PROJECTION_DILUTION,0.03391796112062669,9.740127632065104e-14,2.7831012736197296e-26,True,2.8573560622117393e-13,5.99072102946877e-06,1.2727147150501263,37.52332607858744,1.6573293556877867e-08,,,,,,,,,,,,,,,,,,,,,,,,
