panel,row_id,arm,epsilon,relative_error,historical_stable_window_verdict,probe_group,fail,pass,total,horizon
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|temporal_attention_query_parameter,D3,3e-05,0.03091872708916139,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|temporal_attention_query_parameter,D3,1e-05,0.09242937959641973,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|temporal_attention_query_parameter,D3,3e-06,0.5132215619096281,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|coefficient_head_parameter,D3,0.0001,6.969565513731787e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|coefficient_head_parameter,D3,3e-05,0.0005587643604237536,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|coefficient_head_parameter,D3,1e-05,0.0008421737739919127,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|coefficient_head_parameter,D3,3e-06,0.0018496088588376316,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_velocity,D3,0.0001,3.2369015320795916e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_velocity,D3,3e-05,3.2369156336857415e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_velocity,D3,1e-05,3.236901508655284e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_velocity,D3,3e-06,3.2369053231169765e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_density,D3,0.0001,7.264097569075044e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_density,D3,3e-05,6.943892476164584e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_density,D3,1e-05,6.76650862468204e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|initial_density,D3,3e-06,6.756492086364341e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|historical_token,D3,0.0001,0.055922409267809545,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|historical_token,D3,3e-05,0.05500466918375773,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|historical_token,D3,1e-05,0.05498207901158769,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K2|historical_token,D3,3e-06,0.054980691149776474,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|token_encoder_parameter,D3,0.0001,1.8306585218988765e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|token_encoder_parameter,D3,3e-05,9.34731328124497e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|token_encoder_parameter,D3,1e-05,0.000493683955209415,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|token_encoder_parameter,D3,3e-06,0.0004935595630072146,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|temporal_attention_query_parameter,D3,0.0001,0.0029454466110163356,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|temporal_attention_query_parameter,D3,3e-05,0.01587197380941175,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|temporal_attention_query_parameter,D3,1e-05,0.03225448460902232,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|temporal_attention_query_parameter,D3,3e-06,0.05073687140961367,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|coefficient_head_parameter,D3,0.0001,1.9184751260483284e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|coefficient_head_parameter,D3,3e-05,0.0001504786262354373,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|coefficient_head_parameter,D3,1e-05,0.00010440007714505483,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|coefficient_head_parameter,D3,3e-06,0.0005966944195642877,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_velocity,D3,0.0001,2.13701341321142e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_velocity,D3,3e-05,2.1354335073756384e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_velocity,D3,1e-05,2.1351534249910327e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_velocity,D3,3e-06,2.1344750243644424e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_density,D3,0.0001,8.141309872779811e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_density,D3,3e-05,7.827933556084289e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_density,D3,1e-05,7.675305285067393e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|initial_density,D3,3e-06,7.66146099844879e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|historical_token,D3,0.0001,0.032522911859712296,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|historical_token,D3,3e-05,0.032604409174205484,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|historical_token,D3,1e-05,0.032585625989634104,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K4|historical_token,D3,3e-06,0.03258505887163557,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|token_encoder_parameter,D3,0.0001,1.7705258951814851e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|token_encoder_parameter,D3,3e-05,1.6519873770511723e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|token_encoder_parameter,D3,1e-05,7.789206742818384e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|token_encoder_parameter,D3,3e-06,8.352190775932013e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|temporal_attention_query_parameter,D3,0.0001,0.0009348691204160153,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|temporal_attention_query_parameter,D3,3e-05,0.0010871493295816772,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|temporal_attention_query_parameter,D3,1e-05,0.0062629350466498635,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|temporal_attention_query_parameter,D3,3e-06,0.07365373347193511,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|coefficient_head_parameter,D3,0.0001,2.301116622208477e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|coefficient_head_parameter,D3,3e-05,1.7952068975511145e-05,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|coefficient_head_parameter,D3,1e-05,2.232150548819856e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|coefficient_head_parameter,D3,3e-06,0.00035465048619618854,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_velocity,D3,0.0001,6.912336688958212e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_velocity,D3,3e-05,6.915745540138165e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_velocity,D3,1e-05,6.916446567301107e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_velocity,D3,3e-06,6.917398510915225e-06,True,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_density,D3,0.0001,4.269110931242703e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_density,D3,3e-05,4.078088014853952e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_density,D3,1e-05,3.908479985734248e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|initial_density,D3,3e-06,3.886062005142669e-05,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|historical_token,D3,0.0001,0.034429422218344906,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|historical_token,D3,3e-05,0.034497545100109106,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|historical_token,D3,1e-05,0.034477826566612406,False,,,,,
(c),D3|FT_DR1_COMPRESSION_N8|20300403|K8|historical_token,D3,3e-06,0.03447862317897622,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|token_encoder_parameter,D3,0.0001,0.011673725614820791,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|token_encoder_parameter,D3,3e-05,0.04527420893926212,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|token_encoder_parameter,D3,1e-05,0.19397717944272772,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|token_encoder_parameter,D3,3e-06,0.3218668934368201,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|temporal_attention_query_parameter,D3,0.0001,0.01421954565315866,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|temporal_attention_query_parameter,D3,3e-05,0.04882848482057113,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|temporal_attention_query_parameter,D3,1e-05,0.11410650507744607,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|temporal_attention_query_parameter,D3,3e-06,0.571159545105786,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|coefficient_head_parameter,D3,0.0001,0.008209594177183376,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|coefficient_head_parameter,D3,3e-05,0.06060074022117828,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|coefficient_head_parameter,D3,1e-05,0.2261627843583484,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|coefficient_head_parameter,D3,3e-06,0.11943218663109373,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_velocity,D3,0.0001,7.937923592179584e-07,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_velocity,D3,3e-05,1.0860575552048659e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_velocity,D3,1e-05,1.1156884698507567e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_velocity,D3,3e-06,1.1167427270054559e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_density,D3,0.0001,6.642753001003752e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_density,D3,3e-05,8.149958380984139e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_density,D3,1e-05,5.31919252089836e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|initial_density,D3,3e-06,5.2771819539576725e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|historical_token,D3,0.0001,0.006732183377781513,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|historical_token,D3,3e-05,0.01045481957775996,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|historical_token,D3,1e-05,0.0021821729475653873,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K1|historical_token,D3,3e-06,0.003580358994925775,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|token_encoder_parameter,D3,0.0001,0.018529955406451974,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|token_encoder_parameter,D3,3e-05,0.06508841092251767,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|token_encoder_parameter,D3,1e-05,0.060184085038758356,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|token_encoder_parameter,D3,3e-06,0.5105917173040683,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|temporal_attention_query_parameter,D3,0.0001,0.024012208840370166,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|temporal_attention_query_parameter,D3,3e-05,0.10870416339528427,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|temporal_attention_query_parameter,D3,1e-05,0.30726409286663253,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|temporal_attention_query_parameter,D3,3e-06,0.5135046357758528,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|coefficient_head_parameter,D3,0.0001,0.009737949526711977,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|coefficient_head_parameter,D3,3e-05,0.07489816167769263,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|coefficient_head_parameter,D3,1e-05,0.2209660950337738,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|coefficient_head_parameter,D3,3e-06,0.0004962994365000287,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_velocity,D3,0.0001,6.109797230898682e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_velocity,D3,3e-05,5.575331042588278e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_velocity,D3,1e-05,4.81442908553516e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_velocity,D3,3e-06,3.9844632091255536e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_density,D3,0.0001,6.506351917605548e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_density,D3,3e-05,8.580423239772626e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_density,D3,1e-05,7.540584529658438e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|initial_density,D3,3e-06,6.503062337719063e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|historical_token,D3,0.0001,0.0007718688539736418,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|historical_token,D3,3e-05,0.006160712341320732,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|historical_token,D3,1e-05,0.0020007097707781746,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K2|historical_token,D3,3e-06,0.0011745539359598162,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|token_encoder_parameter,D3,0.0001,0.01297563690226196,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|token_encoder_parameter,D3,3e-05,0.13476494823663446,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|token_encoder_parameter,D3,1e-05,0.26679779504006307,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|token_encoder_parameter,D3,3e-06,1.0000000049939146,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|temporal_attention_query_parameter,D3,0.0001,0.040778937907203563,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|temporal_attention_query_parameter,D3,3e-05,0.058739582842566695,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|temporal_attention_query_parameter,D3,1e-05,0.7221111430451336,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|temporal_attention_query_parameter,D3,3e-06,0.0895784207872501,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|coefficient_head_parameter,D3,0.0001,0.015921000965019447,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|coefficient_head_parameter,D3,3e-05,0.2834265240866313,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|coefficient_head_parameter,D3,1e-05,0.9133594293312869,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|coefficient_head_parameter,D3,3e-06,0.1667118239218575,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_velocity,D3,0.0001,7.2896096394924586e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_velocity,D3,3e-05,4.70946020655443e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_velocity,D3,1e-05,5.397789651303877e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_velocity,D3,3e-06,6.130760050295724e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_density,D3,0.0001,6.409432538099781e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_density,D3,3e-05,8.583281144097077e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_density,D3,1e-05,0.00010606132619100417,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|initial_density,D3,3e-06,7.727899296242859e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|historical_token,D3,0.0001,0.007417033464713884,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|historical_token,D3,3e-05,0.018180882783317354,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|historical_token,D3,1e-05,0.012041948473558746,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K4|historical_token,D3,3e-06,0.01257282165013109,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|token_encoder_parameter,D3,0.0001,0.0005362937531475645,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|token_encoder_parameter,D3,3e-05,0.2837272679420769,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|token_encoder_parameter,D3,1e-05,0.16101306076161356,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|token_encoder_parameter,D3,3e-06,0.27896250065912725,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|temporal_attention_query_parameter,D3,0.0001,0.01548149848537525,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|temporal_attention_query_parameter,D3,3e-05,0.11116762204460919,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|temporal_attention_query_parameter,D3,1e-05,0.6512222050649774,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|temporal_attention_query_parameter,D3,3e-06,0.26528948187701956,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|coefficient_head_parameter,D3,0.0001,0.020194690541636834,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|coefficient_head_parameter,D3,3e-05,0.3689160660872272,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|coefficient_head_parameter,D3,1e-05,0.9268041831894268,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|coefficient_head_parameter,D3,3e-06,0.9950657876775504,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_velocity,D3,0.0001,7.783999559913907e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_velocity,D3,3e-05,5.864320556171332e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_velocity,D3,1e-05,7.187883071075407e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_velocity,D3,3e-06,8.104575631008058e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_density,D3,0.0001,9.168927816453463e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_density,D3,3e-05,0.00010641079358927287,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_density,D3,1e-05,0.0001239248828808415,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|initial_density,D3,3e-06,4.602397682878371e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|historical_token,D3,0.0001,0.005840896699925693,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|historical_token,D3,3e-05,0.017623017229361188,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|historical_token,D3,1e-05,0.011404566330817557,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300401|K8|historical_token,D3,3e-06,0.011945207181797195,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|token_encoder_parameter,D3,0.0001,0.007021200464711816,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|token_encoder_parameter,D3,3e-05,0.10370297204751312,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|token_encoder_parameter,D3,1e-05,0.17641486367499234,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|token_encoder_parameter,D3,3e-06,0.459444028708865,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|temporal_attention_query_parameter,D3,0.0001,0.020611277888480203,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|temporal_attention_query_parameter,D3,3e-05,0.042168177160867175,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|temporal_attention_query_parameter,D3,1e-05,0.012013162462456949,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|temporal_attention_query_parameter,D3,3e-06,0.046819223366029984,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|coefficient_head_parameter,D3,0.0001,0.01227433343841084,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|coefficient_head_parameter,D3,3e-05,0.045308223353929755,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|coefficient_head_parameter,D3,1e-05,0.34297375220047327,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|coefficient_head_parameter,D3,3e-06,0.20161066345823084,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_velocity,D3,0.0001,3.490540518673687e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_velocity,D3,3e-05,3.4905857463519776e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_velocity,D3,1e-05,3.49062950885908e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_velocity,D3,3e-06,3.4906916544544098e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_density,D3,0.0001,6.480530626528996e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_density,D3,3e-05,4.417045737185938e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_density,D3,1e-05,4.319204180233221e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|initial_density,D3,3e-06,4.319246532896648e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|historical_token,D3,0.0001,0.22423346942093905,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|historical_token,D3,3e-05,0.23534000931240157,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|historical_token,D3,1e-05,0.23654620365352214,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K1|historical_token,D3,3e-06,0.2365475010881288,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|token_encoder_parameter,D3,0.0001,0.0051259527999125525,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|token_encoder_parameter,D3,3e-05,0.15518480789569802,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|token_encoder_parameter,D3,1e-05,0.05428037687321798,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|token_encoder_parameter,D3,3e-06,0.7406065906566481,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|temporal_attention_query_parameter,D3,0.0001,0.002612190607188796,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|temporal_attention_query_parameter,D3,3e-05,0.036242729272551455,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|temporal_attention_query_parameter,D3,1e-05,0.026893066614969596,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|temporal_attention_query_parameter,D3,3e-06,0.14631382281817806,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|coefficient_head_parameter,D3,0.0001,0.03777197253241959,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|coefficient_head_parameter,D3,3e-05,0.004507765874407328,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|coefficient_head_parameter,D3,1e-05,0.4025689702961193,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|coefficient_head_parameter,D3,3e-06,0.3090098770538564,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_velocity,D3,0.0001,7.353666425367728e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_velocity,D3,3e-05,7.353613585754416e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_velocity,D3,1e-05,7.354108309203162e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_velocity,D3,3e-06,7.3549047902982135e-06,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_density,D3,0.0001,5.527822561589333e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_density,D3,3e-05,2.295086344561475e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_density,D3,1e-05,2.129406584871472e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|initial_density,D3,3e-06,2.1293347576664805e-05,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|historical_token,D3,0.0001,0.1817863624782063,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|historical_token,D3,3e-05,0.19382129594118364,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|historical_token,D3,1e-05,0.1951264744093429,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K2|historical_token,D3,3e-06,0.19513171611169475,False,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|token_encoder_parameter,D3,0.0001,0.013158060617539288,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|token_encoder_parameter,D3,3e-05,0.05536048464561292,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|token_encoder_parameter,D3,1e-05,0.1984545871062341,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|token_encoder_parameter,D3,3e-06,0.8205902412818806,True,,,,,
(c),D3|FT_DR3_SHEAR_A_N8|20300402|K4|temporal_attention_query_parameter,D3,0.0001,0.017848969030590193,True,,,,,
